date_month,crypto_id,id_name,open,close,diff_oc,mean_oc,high,low,diff_hl,mean_hl,volume,number_of_trades
2022-05,ATOM,Cosmos,17.85,10.33,-7.520000000000001,14.09,20.34,8.55,11.79,14.445,172614833.012,4942490
2022-05,AVAX,Avalanche,56.98,26.42,-30.559999999999995,41.7,69.52,21.35,48.169999999999995,45.435,151650261.80200002,11168705
2022-05,BAT,Basic Attention Token,0.5692,0.4026,-0.16660000000000003,0.4859,0.6703,0.306,0.3643,0.48815,660770920.46,1647897
2022-05,BCH,Bitcoin Cash,277.8,204.6,-73.20000000000002,241.2,302.6,156.8,145.8,229.70000000000002,3850752.7375,2301455
2022-05,BNB,Binance Coin,377.1,320.9,-56.200000000000045,349.0,413.6,218.8,194.8,316.20000000000005,35345315.0935,14134752
2022-05,BTC,Bitcoin,37630.8,31801.04,-5829.760000000002,34715.92,40023.77,26700.0,13323.769999999997,33361.884999999995,2387839.6808040002,45431716
2022-05,CAKE,PancakeSwap,7.222,4.645,-2.577000000000001,5.9335,7.944,3.288,4.656000000000001,5.616,87876938.803,2125010
2022-05,CHZ,Chiliz,0.171,0.1222,-0.04880000000000001,0.1466,0.1976,0.0846,0.113,0.1411,4525314180.9,2259691
2022-05,CRV,Curve DAO Token,1.994,1.381,-0.613,1.6875,2.67,0.987,1.6829999999999998,1.8285,667159992.467,3095693
2022-05,DASH,Dash,84.7,64.6,-20.10000000000001,74.65,97.6,45.0,52.599999999999994,71.3,4899054.49936,1143640
2022-05,DOGE,Dogecoin,0.1273,0.08591,-0.041389999999999996,0.106605,0.1378,0.0689,0.0689,0.10335,36172963403.7,5358772
2022-05,DOT,Polkadot,14.5,10.35,-4.15,12.425,16.45,7.3,9.149999999999999,11.875,334542404.113,6273914
2022-05,ENJ,Enjin Coin,1.058,0.699,-0.3590000000000001,0.8785000000000001,1.206,0.485,0.721,0.8454999999999999,486433485.82,1342608
2022-05,EOS,EOS.IO,2.013,1.38,-0.633,1.6965,2.251,1.11,1.1409999999999998,1.6804999999999999,638551145.28,2707585
2022-05,ETC,Ethereum Classic,25.88,23.77,-2.1099999999999994,24.825,33.04,16.02,17.02,24.53,48784949.928,3015672
2022-05,ETH,Ethereum,2726.67,1941.9,-784.77,2334.285,2965.85,1703.0,1262.85,2334.425,24777431.00913,30270877
2022-05,FIL,Filecoin,14.24,8.09,-6.15,11.165,15.96,6.71,9.25,11.335,148640567.03,3660423
2022-05,GRT,The Graph,0.3065,0.1636,-0.1429,0.23504999999999998,0.3478,0.118,0.2298,0.2329,3614313345.39,3116609
2022-05,HBAR,Hedera,0.1413,0.0943,-0.047000000000000014,0.1178,0.1553,0.0736,0.0817,0.11445,2218143490.1,1172135
2022-05,ICP,Internet Computer,12.4,8.27,-4.130000000000001,10.335,14.6,6.03,8.57,10.315,94797856.21,2571555
2022-05,IOST,IOST,0.02204,0.01814,-0.0039000000000000007,0.02009,0.02618,0.01407,0.01211,0.020124999999999997,18224309014.0,1519829
2022-05,IOTA,IOTA,0.529,0.3528,-0.17620000000000002,0.4409,0.561,0.2354,0.32560000000000006,0.3982,862544294.43,2000936
2022-05,LINK,Chainlink,10.96,7.59,-3.370000000000001,9.275,12.29,5.53,6.759999999999999,8.91,202745264.631,2846781
2022-05,LTC,Litecoin,95.9,68.4,-27.5,82.15,107.1,54.4,52.699999999999996,80.75,20701666.06025,2714179
2022-05,MANA,Decentraland,1.4333,1.0877,-0.34560000000000013,1.2605,1.68,0.629,1.051,1.1545,1632846562.0,6394607
2022-05,MATIC,Polygon,1.033,0.663,-0.3699999999999999,0.848,1.187,0.501,0.686,0.8440000000000001,3541042062.1,4757660
2022-05,NEAR,NEAR Protocol,10.335,5.957,-4.378000000000001,8.146,13.195,4.675,8.52,8.935,597245259.7,11733405
2022-05,NEO,NEO,16.73,11.57,-5.16,14.15,19.99,8.44,11.549999999999999,14.215,24998931.48,1285485
2022-05,QTUM,Qtum,5.315,4.167,-1.1480000000000006,4.741,6.112,3.121,2.991,4.6165,40968710.085,1136509
2022-05,RVN,Ravencoin,0.04175,0.02972,-0.012030000000000002,0.035735,0.04902,0.01975,0.02927,0.034385,5573582333.4,1277797
2022-05,SAND,The Sandbox,1.9649,1.4519,-0.5130000000000001,1.7084000000000001,2.4604,0.9625,1.4979,1.71145,1692058898.0,8159390
2022-05,SHIB,Shiba Inu,2.017e-05,1.173e-05,-8.439999999999999e-06,1.5949999999999998e-05,2.215e-05,9.07e-06,1.308e-05,1.561e-05,298954536928045.0,7830008
2022-05,SOL,Solana,84.63,45.77,-38.85999999999999,65.2,95.25,37.37,57.88,66.31,148459052.979,15541406
2022-05,STMX,StormX,0.01375,0.00973,-0.004019999999999999,0.01174,0.01549,0.00662,0.00887,0.011055,6972102676.0,329576
2022-05,SUSHI,SushiSwap,2.297,1.877,-0.42000000000000015,2.087,2.651,1.082,1.5689999999999997,1.8664999999999998,361185379.846,2524236
2022-05,TFUEL,Theta Fuel,0.1271,0.0633,-0.0638,0.09519999999999999,0.1468,0.0514,0.09540000000000001,0.09910000000000001,1935813657.2,592177
2022-05,THETA,Theta Network,2.208,1.341,-0.8670000000000002,1.7745000000000002,2.643,1.027,1.6159999999999999,1.835,474050288.892,2777426
2022-05,TRX,TRON,0.06262,0.08441,0.021790000000000004,0.073515,0.09279,0.06163,0.03116,0.07721,91122103749.9,15035470
2022-05,UNI,Uniswap,6.76,5.7,-1.0599999999999996,6.23,8.11,3.73,4.379999999999999,5.92,109748460.999,1763251
2022-05,VET,VeChain,0.04532,0.03283,-0.012490000000000001,0.039075,0.05475,0.024,0.03075,0.039375,38119145435.1,4701176
2022-05,WAVES,Waves,12.68,8.99,-3.6899999999999995,10.835,16.98,4.13,12.850000000000001,10.555,247669236.65,5023387
2022-05,XEM,NEM,0.0885,0.0532,-0.0353,0.07085,0.0976,0.0368,0.06080000000000001,0.06720000000000001,1888785893.52,455373
2022-05,XLM,Stellar,0.1688,0.1507,-0.018100000000000005,0.15975,0.1877,0.1042,0.0835,0.14595,2734524449.8,1559575
2022-05,XRP,Ripple,0.5845,0.4217,-0.1628,0.5031,0.6572,0.3361,0.3211,0.49665000000000004,14481678531.18,9760278
2022-05,XTZ,Tezos,2.534,2.091,-0.4429999999999996,2.3125,2.88,1.451,1.4289999999999998,2.1654999999999998,224079770.31,1971531
2022-05,ZEC,Zcash,113.9,93.3,-20.60000000000001,103.6,142.0,69.5,72.5,105.75,6361585.57467,1793236
2022-05,ZIL,Zilliqa,0.072,0.05487,-0.017129999999999992,0.06343499999999999,0.09855,0.03999,0.05856,0.06927,38880299182.6,8110256
2022-06,AAVE,Aave,112.9,57.0,-55.900000000000006,84.95,121.0,45.6,75.4,83.3,8666097.0451,1921358
2022-06,ADA,Cardano,0.6266,0.4599,-0.16670000000000007,0.54325,0.6696,0.4206,0.249,0.5450999999999999,8816086054.0,10913744
2022-06,ALGO,Algorand,0.4112,0.3147,-0.09650000000000003,0.36295,0.4316,0.2751,0.15649999999999997,0.35335,1441610818.75,2241990
2022-06,ATOM,Cosmos,10.34,7.57,-2.7699999999999996,8.955,10.5,5.55,4.95,8.025,127741199.273,2383818
2022-06,AVAX,Avalanche,26.43,16.99,-9.440000000000001,21.71,27.79,13.71,14.079999999999998,20.75,158579366.75800002,6409603
2022-06,BAT,Basic Attention Token,0.4029,0.3926,-0.010299999999999976,0.39775,0.443,0.2581,0.1849,0.35055000000000003,808638477.49,1569808
2022-06,BCH,Bitcoin Cash,204.7,103.2,-101.49999999999999,153.95,211.3,97.2,114.10000000000001,154.25,4934024.89413,2114637
2022-06,BNB,Binance Coin,321.0,219.6,-101.4,270.3,324.5,183.4,141.1,253.95,25167392.6857,9849925
2022-06,BTC,Bitcoin,31801.05,19942.21,-11858.84,25871.629999999997,31982.97,17622.0,14360.970000000001,24802.485,2816058.473226,43144553
2022-06,CAKE,PancakeSwap,4.645,3.046,-1.5989999999999998,3.8454999999999995,4.967,2.486,2.4809999999999994,3.7264999999999997,74802739.949,1299512
2022-06,CHZ,Chiliz,0.1223,0.0976,-0.0247,0.10995,0.1366,0.0811,0.055499999999999994,0.10885,3847499212.0,1625294
2022-06,CRV,Curve DAO Token,1.381,0.686,-0.695,1.0335,1.436,0.535,0.9009999999999999,0.9855,428068107.71000004,1251671
2022-06,DASH,Dash,64.7,42.3,-22.400000000000006,53.5,68.0,38.6,29.4,53.3,2972881.74458,573452
2022-06,DOGE,Dogecoin,0.0859,0.06644,-0.019460000000000005,0.07617,0.08952,0.04914,0.04038,0.06933,37558501303.9,6341519
2022-06,DOT,Polkadot,10.36,7.06,-3.3,8.709999999999999,10.75,6.36,4.39,8.555,218609888.071,3400511
2022-06,ENJ,Enjin Coin,0.697,0.508,-0.18899999999999995,0.6025,0.71,0.378,0.33199999999999996,0.544,464601621.59999996,1005786
2022-06,EOS,EOS.IO,1.381,0.926,-0.45499999999999996,1.1535,1.407,0.815,0.5920000000000001,1.111,416038879.06,1511902
2022-06,ETC,Ethereum Classic,23.78,15.01,-8.770000000000001,19.395,24.23,12.47,11.76,18.35,31315037.489,1723338
2022-06,ETH,Ethereum,1941.9,1071.01,-870.8900000000001,1506.455,1972.58,881.56,1091.02,1427.07,40584115.82385,36383654
2022-06,FIL,Filecoin,8.09,5.4,-2.6899999999999995,6.745,8.18,4.8,3.38,6.49,98338115.0,1656568
